row	column	plant	year	irrigation	rootstock	leaf	block	Na	Mg	Al	P	S	K	Ca	Mn	Fe	Co	Ni	Cu	Zn	Rb	Sr	Mo	Cd
15	C	1	2014	none	1103P	Y	B3	24.44451376	3629.401479	20.26056293	4727.778115	2688.349323	10040.51092	11997.23149	284.6108746	86.4986524	0.240780695	1.328831652	10.06393079	83.92898756	6.048774233	31.65771577	0.107800908	0.015360286
15	C	1	2014	none	1103P	Z	B3	54.90356623	2315.687362	33.26236562	5018.2767	2846.753319	8693.04794	16408.45791	327.6706916	114.9246123	0.217636063	1.303814694	9.1885231	67.91146159	5.69228625	45.63078144	0.156462321	0.049335341
15	C	2	2014	none	1103P	X	B3	100.8591819	2004.384863	8.386505716	8448.047137	3391.345827	16902.23907	8034.092948	70.51563723	68.29272041	0.181509926	0.735772752	16.74261716	79.44828198	NA	16.99374883	0.187154733	0.050868188
15	C	2	2014	none	1103P	Y	B3	15.927992	2081.312395	15.78414194	1259.817566	2069.740599	6614.080282	11143.38925	89.65443625	92.23958215	0.145385766	0.729426772	7.513694869	131.4419056	3.671716976	25.1483478	0.12914159	0.025723778
15	C	2	2014	none	1103P	Z	B3	38.2539857	1160.222336	13.49192618	3624.316865	1574.490438	7061.582562	6740.834169	88.29245066	60.99836429	0.071669056	0.415916781	10.22946427	70.15042086	6.451885958	14.55175355	0.124000907	0.036973967
15	C	3	2014	none	1103P	X	B3	79.84204712	1816.441812	13.78328922	8799.593973	3945.907559	16961.47486	9812.43388	87.93171991	118.3332872	0.266705579	0.969117946	33.53152289	69.4518327	24.2891009	19.17766036	0.260588023	0.050460311
15	C	3	2014	none	1103P	Y	B3	40.46325516	2663.269064	17.21578131	1085.505879	2892.091194	8159.43873	15135.06269	197.7568181	100.8875591	0.27098	1.342623058	10.96599237	102.8055678	4.799222578	40.75490831	0.181253495	0.109163658
15	C	3	2014	none	1103P	Z	B3	17.54002682	2493.979474	13.81408259	3693.478134	2622.91345	4498.099639	23943.6646	339.4839864	126.0949099	0.260701304	1.267745862	7.118147068	51.20927342	2.314179587	74.16046996	0.147586331	0.030243342
15	C	4	2014	none	1103P	X	B3	124.6895506	1621.561409	14.47937305	9669.803365	3369.312315	14989.38602	7386.181495	44.49834767	84.09260527	0.204191591	0.738479424	20.39468297	59.14770104	28.01555903	15.9244249	0.225779562	0.032270985
15	C	4	2014	none	1103P	Y	B3	48.29277572	2541.227176	28.22894034	1465.325658	2891.140698	7767.302671	14496.33898	100.4760118	90.80271721	0.207176323	1.052199154	8.611615583	168.1591933	4.597330942	34.75139816	0.220107492	0.083559777
15	C	4	2014	none	1103P	Z	B3	61.22068497	3688.23447	15.98339251	3945.091086	2545.338635	5262.137637	25790.4133	256.7473954	104.5081836	0.243636352	1.13123314	5.055477934	104.6001068	3.269622402	72.44366725	0.227255482	0.055716014
15	D	1	2014	none	SO4	Y	B3	12.77415958	2864.763915	15.82569669	4498.983869	2659.076851	5005.810105	20614.28289	197.4778068	141.9765448	0.105247022	1.000243592	NA	157.5862335	1.747898822	45.06846613	0.15528481	0.017187114
15	D	1	2014	none	SO4	Z	B3	25.18118819	5503.07654	29.66165834	15924.58653	3354.405541	5968.470309	NA	NA	153.1374396	0.273968287	1.995109708	4.894956722	119.0927557	2.696741515	89.62691142	0.301842504	0.089588181
15	D	2	2014	none	SO4	X	B3	93.45254102	1339.825864	10.02653112	4802.404428	2649.993043	9647.829654	11151.35083	57.67165955	77.28950136	0.066265512	1.432694222	17.3315543	44.48518053	19.90432572	28.16669498	0.295211662	0.118180994
15	D	3	2014	none	SO4	X	B3	63.12600332	1762.503195	53.35815473	6290.411537	2989.888807	12486.246	12128.87241	88.99481324	89.90990127	0.104166588	1.333897559	16.77371248	86.55762043	31.56638984	27.5944864	0.217619679	0.196887154
15	D	4	2014	none	SO4	X	B3	28.16627655	1728.704542	6.620172236	4847.560384	2934.935999	12166.0559	9689.440477	46.42593905	78.15380253	0.097924151	1.600667645	14.84275204	44.28070178	20.92009317	28.10564566	0.286564151	0.021659717
15	D	4	2014	none	SO4	Z	B3	88.08473702	1855.425146	17.93015333	3223.757977	2917.1881	15896.97287	11341.01582	185.6427777	108.1191719	0.30738396	2.241383256	68.23783713	184.2914916	11.70232821	22.1183927	0.321552681	0.062424522
15	E	1	2014	none	3309C	X	B6	170.5547897	2277.55565	9.655857211	6814.308719	3105.477846	15792.06976	7378.365495	49.75682645	66.1150324	0.209208413	1.412739238	11.14986227	41.40624517	26.60286144	15.08066005	0.150912501	0.024334601
15	E	1	2014	none	3309C	Y	B6	32.83296882	2702.135466	25.89184539	4185.364435	3076.327316	12514.90528	8551.801651	66.32140422	NA	0.237236725	2.752289364	NA	NA	14.22834519	20.87583335	0.172366301	0.033406207
15	E	1	2014	none	3309C	Z	B6	43.10616337	2056.857179	20.77519536	4369.229519	3225.479176	13838.47183	9909.609055	98.93693745	79.96910992	0.237005256	1.414890276	10.86392197	289.383582	14.85525368	27.64637145	0.168410033	0.036991846
15	E	2	2014	none	3309C	X	B6	225.5634483	1744.40455	10.9794913	5818.663533	2471.956796	12028.52599	4412.34008	47.06599409	66.29599244	0.182090803	0.808571432	9.842221015	48.9357626	NA	5.936998807	0.270849045	0.025095829
15	E	2	2014	none	3309C	Y	B6	46.08940509	2030.371819	7.012936024	3099.808951	2404.360857	14708.73103	5530.642357	56.14320483	74.47214017	0.161860586	0.561997365	38.28366387	43.73700325	11.59069565	18.51682451	0.315463178	0.044675134
15	E	2	2014	none	3309C	Z	B6	37.11873546	2112.928736	19.87263809	1589.8339	2456.348149	7297.105209	15077.09016	169.127803	95.87853247	0.163418094	1.14345623	4.837521257	50.46087494	4.025606929	37.09967264	0.312921528	0.043877336
15	E	3	2014	none	3309C	X	B6	NA	2440.011584	28.36233078	7313.521504	3178.896182	15471.90452	7575.221219	52.19641718	58.99034793	0.110262753	1.076502061	9.585637306	54.22076639	NA	13.52528169	0.129849743	0.012928257
15	E	3	2014	none	3309C	Y	B6	35.72863287	1842.679961	28.25218503	1253.807449	3328.813125	9011.817721	12701.78881	93.10422897	81.00298299	0.132270766	1.26663835	5.023126399	109.9610138	5.150397258	25.51416319	0.130330261	0.018658824
15	E	3	2014	none	3309C	Z	B6	65.03196584	3277.925277	NA	821.1415977	2664.472436	5068.702424	19096.09718	248.378505	83.15278055	0.185950537	1.299614293	2.590264607	133.7345272	3.18226835	58.8115951	0.135907919	0.049304627
15	E	4	2014	none	3309C	X	B6	148.1292023	2216.704883	NA	6912.401494	3182.437432	13822.48379	9935.123462	74.27795625	101.7443874	0.155371302	1.555509674	NA	86.93417191	NA	19.76089239	0.153594319	0.010151151
15	E	4	2014	none	3309C	Y	B6	21.64155342	2240.148251	11.23730998	1596.415996	2770.90712	15233.81306	8451.843412	84.88482836	67.70208054	0.191028411	1.251927329	41.58203408	122.3354147	9.637124152	26.83463637	0.180509874	0.020850445
15	E	4	2014	none	3309C	Z	B6	29.13727969	2053.990278	20.90233327	575.3634474	2987.208618	9951.855026	15329.22315	226.4593827	91.35631642	0.197743403	1.673105175	35.18999121	244.5353807	6.955145313	34.22911989	0.18903584	0.039690105
15	F	1	2014	none	SO4	X	B6	NA	2068.851206	15.45135449	4957.022125	2680.849324	10299.5273	9148.935207	39.31682416	74.3585194	0.101470882	1.084676708	11.67709861	42.25275274	NA	18.88165468	0.334789851	0.02621317
15	F	1	2014	none	SO4	Y	B6	32.62627701	2189.733029	13.2384431	2706.637194	3002.724331	7690.74573	14025.95437	66.78872256	107.0018889	0.172818588	1.436977677	67.68082634	117.7404653	4.966468235	34.02611029	0.453869976	0.028184901
15	F	1	2014	none	SO4	Z	B6	36.8594791	2502.703139	17.62137811	8296.775383	2170.400842	3717.023544	NA	182.7072992	NA	0.190173419	1.098467755	NA	NA	2.611653314	NA	0.446101246	0.026082462
15	F	2	2014	none	SO4	X	B6	45.96736541	2270.547179	20.21175095	8067.669104	3927.933589	18436.00805	12703.65254	77.02815265	74.21848906	0.098051738	1.505948679	11.54483502	60.53216011	NA	17.62530823	0.257471729	0.020131665
15	F	2	2014	none	SO4	Y	B6	18.27608122	2089.443703	11.82923193	2656.862161	2262.315591	12158.32838	14330.73587	74.11737028	62.28097625	0.077182943	0.731414837	4.036014336	40.76259057	6.249420207	23.06774934	0.211533827	0.01626549
15	F	2	2014	none	SO4	Z	B6	35.65970047	4035.27793	33.76967159	9149.15513	2861.126366	8667.629341	39582.81743	198.2348727	217.5757622	0.214703968	1.43529647	NA	178.5873201	5.238340224	75.64017007	0.27187316	0.031934072
15	F	3	2014	none	SO4	X	B6	59.52331371	1877.396909	8.814992273	6556.528161	3230.393902	13621.40607	8048.347533	40.13151592	223.6882003	0.114115438	2.098337437	NA	113.6313696	29.79359073	19.6473677	0.233893972	0.011069187
15	F	3	2014	none	SO4	Y	B6	28.64295874	2568.389072	13.10860037	1671.915967	2438.437791	10067.10453	12814.87147	67.92727592	75.47951935	0.20329141	2.44985464	7.195039606	78.19604279	7.619685346	52.81009639	0.229373505	0.067535022
15	F	3	2014	none	SO4	Z	B6	32.70203266	2205.464571	33.46580761	421.9769894	2490.139729	9167.70021	19325.02053	139.3297177	95.31587674	0.356484019	2.960103707	5.943591953	98.76562135	7.269395348	49.42963753	0.2960905	0.036592533
15	F	4	2014	none	SO4	X	B6	NA	1550.571483	8.292755554	6275.870004	3129.12483	12112.65076	5808.864581	38.23176011	51.35672096	0.121581531	1.185582941	8.248766074	44.4639108	16.72392604	11.90982896	0.371292684	0.010976798
15	F	4	2014	none	SO4	Y	B6	17.88794092	2308.579083	NA	2602.760804	3190.241038	7966.342046	12122.32312	80.25170437	104.4065296	0.130739873	1.75858427	14.94630575	66.49332707	4.184281364	24.97599455	0.503797794	0.01175146
15	F	4	2014	none	SO4	Z	B6	50.38493337	2037.894318	68.42613818	1984.395218	2596.875401	6731.611242	18044.68152	151.7794141	95.05950395	0.217214333	3.096817263	4.08355446	54.73156392	3.321643315	45.83364744	0.451856829	0.022322402
15	G	1	2014	none	OWN	X	B6	56.52262169	1950.661442	7.444091729	3525.155189	3030.769982	10027.35887	9237.399034	48.79655623	64.01367685	0.085036075	0.920899036	8.421220531	67.89546777	11.97259407	16.86767063	0.321487988	0.01626527
15	G	1	2014	none	OWN	Y	B6	32.59999776	1653.652954	19.79768305	1902.241417	2830.670571	10945.81339	9469.183247	61.25120772	68.78938213	0.094694832	1.15806169	5.153559852	79.53260175	4.825276344	19.48985219	0.344477506	0.014000971
15	G	1	2014	none	OWN	Z	B6	12.97664794	1410.001061	NA	2181.357616	2359.238438	5297.364405	19366.98636	157.1416575	108.0624797	0.208177256	1.862938411	2.561782495	58.55756701	2.540091989	56.03871957	0.372479217	0.018633488
15	G	2	2014	none	OWN	X	B6	26.90506168	2131.470398	14.34933846	6624.756795	3367.448242	18453.29365	7813.128545	40.45141402	67.11288054	0.152641477	1.329473985	16.75089546	47.33504934	24.6228894	26.98774589	0.3197679	0.100620772
15	G	2	2014	none	OWN	Y	B6	18.58305006	2531.461788	16.17120113	2507.652707	2810.99027	8295.062756	8816.451907	60.64726834	NA	0.160289495	1.482291244	NA	290.3468467	4.995924015	25.75269036	0.252151508	NA
15	G	2	2014	none	OWN	Z	B6	23.19856009	3875.181022	22.86109563	2334.583545	2547.35985	9536.244462	10827.99432	139.1499174	66.07907609	0.369030808	1.999127933	5.566778202	106.1838381	4.430441682	54.77065073	0.314805485	0.127014662
15	G	3	2014	none	OWN	X	B6	132.0848605	2576.94628	14.7674724	8720.469696	3547.511689	23717.62831	7851.594495	78.41192057	86.07984829	0.20442423	1.135966628	17.30835828	65.56370475	28.01489238	21.02858421	0.474296312	0.040629941
15	G	3	2014	none	OWN	Y	B6	40.38807752	2228.436329	13.33318304	1882.716155	2476.880599	7387.066797	7957.66354	78.85856265	72.39303586	0.093121121	0.770018239	5.658375078	115.2236611	4.026716165	22.24407343	0.400710071	0.057132723
15	G	3	2014	none	OWN	Z	B6	131.701576	2893.736463	37.5180848	1686.055024	2844.892982	6163.552308	17471.00809	220.9025612	100.8766963	0.143825324	1.129218508	5.552907676	77.48931488	3.679151943	44.72287315	0.388754121	0.070081149
15	G	4	2014	none	OWN	X	B6	41.61418139	1711.837271	15.11472987	7440.811243	3513.802905	12853.96431	7602.833216	44.75105268	95.91997471	0.111335932	0.990626961	14.94300361	39.3059174	13.62323972	17.95246202	0.237625244	0.021334228
15	G	4	2014	none	OWN	Z	B6	35.4155832	1089.563613	21.1419716	1419.719309	2059.298154	4854.779589	8140.442478	94.79342682	43.45937334	0.074122559	0.783810092	4.665965287	38.2461784	2.515590148	19.16424916	0.141312452	0.040633075
15	H	1	2014	none	1103P	X	B6	36.14046206	2008.609473	9.538617735	5951.505012	3054.770536	14090.29511	11739.85258	70.48703712	77.36797252	0.185524225	0.89065861	16.31425827	39.51761831	18.85029817	31.44504427	0.282225982	NA
15	H	1	2014	none	1103P	Y	B6	51.30986155	2217.537844	31.17604229	1701.196689	2796.447082	8129.333703	14194.14293	95.89410496	119.914132	0.306399914	1.446382071	9.855934259	193.2354189	5.345467541	37.22713432	0.263105388	NA
15	H	1	2014	none	1103P	Z	B6	97.14400676	2050.432791	52.21524559	6287.677969	2843.444791	13467.12959	11756.56212	175.6595893	119.3219004	0.212862521	1.619552599	10.92911272	146.9497569	9.047558516	27.57000695	0.296946701	NA
15	H	2	2014	none	1103P	X	B6	188.7131386	1771.520602	8.336889488	6356.330828	2703.294646	10637.87009	7485.645435	56.21827153	68.0171415	0.210907689	0.707694383	13.95598503	40.1224448	16.21254445	26.1717111	0.312022123	0.024124935
15	H	2	2014	none	1103P	Y	B6	31.12312201	2551.046239	14.19399016	2295.970577	2197.553644	5622.65796	10053.26004	91.65594223	181.6085024	0.394635616	1.193885933	69.8751668	63.31858076	4.70797182	39.63713515	0.416540436	0.030004077
15	H	2	2014	none	1103P	Z	B6	132.8027837	3273.862344	28.58085396	3743.960271	2657.012952	6065.049063	20895.06954	210.8385435	114.4336119	0.449868398	1.685084094	11.53353588	61.795035	5.458925128	96.62997872	0.507919639	0.033325342
15	H	3	2014	none	1103P	X	B6	227.1797198	2656.803812	11.71652344	8843.985272	4209.364857	18776.68603	8671.098395	69.00248115	92.5583146	0.233146686	0.937673198	38.80573106	79.55247446	29.51479737	24.67442479	0.469113157	0.03264221
15	H	3	2014	none	1103P	Y	B6	21.77322914	2468.860507	11.73896379	2528.642225	2363.518464	6828.189671	6983.087976	65.7008013	65.93624349	0.210056311	0.746753851	6.639499874	38.23097548	4.90720982	21.8156392	0.314601988	0.044865881
15	H	3	2014	none	1103P	Z	B6	72.34071319	3845.828455	36.78760853	4851.824023	3009.695979	10049.78902	18336.32134	236.1698007	130.8143555	0.346021996	1.742749901	53.41006838	118.2769873	10.22873544	69.75781391	0.48593665	0.056026527
15	H	4	2014	none	1103P	X	B6	92.32223128	2367.338467	13.85638686	7184.749104	3358.911948	14597.34846	9033.804557	83.36392725	78.62375931	0.140174796	0.674704027	18.41968617	53.47239246	NA	36.20675979	0.267458998	0.019762272
15	H	4	2014	none	1103P	Y	B6	31.09248682	2278.358413	14.97349082	1613.427154	2345.485407	4283.115086	14059.88245	156.9557859	86.26063773	0.233709064	1.192365819	5.994111795	86.43846326	2.34423964	NA	0.269376059	0.019719323
15	H	4	2014	none	1103P	Z	B6	104.6546138	1693.851064	26.13840736	3716.377959	2548.460958	6158.606296	14493.72255	234.7234307	104.7351827	0.184107118	1.157437496	7.754784158	114.4451293	3.065956975	37.81835444	0.397967126	0.070332275
16	G	3	2014	full	1103P	Z	B6	117.4055639	2641.351302	71.56644341	788.8033711	2987.44771	6439.955669	18126.71347	136.5273351	147.0274258	0.173928294	1.103802766	8.867462269	72.84895949	6.117825033	44.99986636	0.161478202	0.063044355
16	A	1	2014	full	1103P	X	B3	66.71977965	2881.355622	34.02495593	5181.570128	2843.988511	11738.84183	8920.756891	32.6483336	59.63144003	0.048681081	0.407206784	16.3009298	129.6095575	19.49155772	20.40087015	0.187620447	0.208527017
16	A	1	2014	full	1103P	Z	B3	29.56902602	3139.997985	25.27287298	1682.12059	3037.975127	6524.675234	27596.2714	173.8656061	132.4697846	0.104771826	0.592597224	7.538478759	90.81048889	2.812104847	62.83951162	0.209329333	0.073820033
16	A	2	2014	full	1103P	X	B3	28.88679303	2764.634012	18.11010904	5320.945687	2737.002696	12197.37454	10634.3991	53.60278787	82.17509675	0.082681016	0.369372662	16.42895538	68.51890145	15.53714605	19.88443941	0.162857879	0.020891971
16	A	2	2014	full	1103P	Y	B3	28.49891665	2291.056331	16.75236501	2452.766009	2661.056193	8085.108878	14468.75784	75.06404422	128.6710468	0.112001568	0.553180793	59.78475742	69.092706	4.467864472	33.88075391	0.159329679	0.081539961
16	A	2	2014	full	1103P	Z	B3	99.30144948	4072.861769	25.71764857	5522.102111	2613.768397	8946.950823	20602.07699	253.1164026	109.9237972	0.182622522	0.882520873	8.361174488	97.68689258	5.349757564	58.14798669	0.287341181	0.078379452
16	A	3	2014	full	1103P	X	B3	37.36142806	2094.862547	22.27186689	6236.480529	2940.093657	13667.85209	12705.49064	58.29543582	81.47833756	0.056266211	0.428677419	14.85405607	62.44670266	17.20884733	26.73526895	0.191607307	0.018930646
16	A	3	2014	full	1103P	Y	B3	14.01259212	2536.685937	15.70715424	2908.67473	2834.021511	7075.573589	13669.42182	58.52318269	90.37092373	0.09468967	0.517551592	7.854080474	49.60757295	3.626615522	30.30859809	0.141864068	0.019426555
16	A	3	2014	full	1103P	Z	B3	62.28594786	1398.771225	51.67294523	3581.732293	2839.423855	11917.36388	12721.21718	107.8654456	108.7264706	0.085182976	0.534646822	11.0035192	86.36233871	6.215316155	28.01196077	0.255720135	0.067158023
16	A	4	2014	full	1103P	X	B3	56.78812706	2467.318968	18.43899834	9510.590107	3790.323858	19719.85815	9228.255225	44.61561917	86.15292181	0.12109738	0.70310916	22.00960243	58.54244683	NA	17.26119125	0.210845628	0.026879777
16	A	4	2014	full	1103P	Y	B3	22.93565577	3178.0705	10.10283308	890.7656073	2578.370703	8502.90426	13847.25402	43.3737336	87.5772255	0.110627288	0.480997856	9.777263767	97.24561098	4.001425976	28.54163009	0.167349717	0.032547317
16	A	4	2014	full	1103P	Z	B3	101.6623814	2281.040645	23.56397373	-880.1312207	2748.333645	6711.958612	18916.02455	77.5514687	120.8800013	0.131167631	0.595464943	9.900109308	76.39305832	3.284715479	37.89753418	0.202377923	0.05472336
16	B	1	2014	full	OWN	X	B3	116.0628865	2399.69931	41.33003955	8436.470401	3600.937845	16836.13365	10617.2214	31.67119382	94.93320936	0.045893932	0.585541892	15.83736892	59.46216079	14.29201885	22.73573069	0.207861962	NA
16	B	1	2014	full	OWN	Y	B3	55.97371758	2332.73605	21.31372348	631.4721106	2789.0682	7599.189046	14313.83785	53.71679607	74.44491955	0.067524352	0.696357998	9.649434596	136.3847021	3.263995687	32.46444139	0.400563259	NA
16	B	1	2014	full	OWN	Z	B3	49.11960501	2999.99102	35.00146292	1818.946813	3001.399752	6707.123469	26521.07555	228.4899081	116.7460059	0.103837262	1.149906296	8.004209383	112.931945	3.16937894	53.16472017	0.224085412	NA
16	B	2	2014	full	OWN	Y	B3	26.03250443	2143.860044	21.66639679	2143.231318	3265.554224	5138.406906	19981.63167	65.44325694	102.6725181	0.111666519	0.830221634	7.399579223	96.38676154	2.601643872	39.56859539	0.192132189	0.239080001
16	B	3	2014	full	OWN	X	B3	44.08916789	1669.764447	19.26008618	3351.958683	3193.387351	12116.52965	12587.08531	53.9900252	80.80552766	0.090348011	1.485161245	13.68457749	50.98494207	12.05152639	32.72337761	0.210260963	0.221125196
16	B	3	2014	full	OWN	Y	B3	13.06859072	2108.348529	15.11577734	1993.089751	2778.979998	5305.163547	13362.67913	56.49239754	69.85598786	0.09650727	0.926847383	4.757096296	33.63995594	2.620874225	35.50618718	0.126844772	0.029171561
16	B	3	2014	full	OWN	Z	B3	59.6669278	2949.927876	51.23054643	1672.509926	2997.859734	7860.205822	24180.56705	167.9698018	101.9641677	0.200609109	1.76063244	5.982604717	106.8885633	3.994228655	59.00829302	0.197575589	NA
16	B	4	2014	full	OWN	Y	B3	19.84839321	1862.685384	25.39258844	3687.56354	3044.547711	9102.614359	13758.70116	97.22370514	83.96029991	0.10401007	1.027619149	7.688513388	45.7741868	5.930553865	28.27742261	0.153413038	0.02533162
16	B	4	2014	full	OWN	Z	B3	103.5836095	2186.20479	48.28520719	5990.34375	3213.428496	17959.3674	12658.57173	233.8130684	134.7054805	0.198759987	1.24097727	10.85496939	138.1569185	8.186886597	25.50744096	0.227232564	0.066702793
16	C	1	2014	full	SO4	X	B3	65.98705514	1723.162451	12.87342582	8760.359027	3220.055778	12450.16461	9587.92643	79.26545639	88.19716878	0.159745336	2.931086966	16.24015917	53.28883673	29.01393348	17.63209011	0.254289466	0.100124125
16	C	1	2014	full	SO4	Y	B3	37.36176968	1807.298172	15.47880912	933.3952359	3181.139727	8765.94618	15795.65357	125.5080745	98.46779708	0.246154795	3.39942764	7.031675137	134.2513029	7.174213695	40.33640333	0.223700496	NA
16	C	1	2014	full	SO4	Z	B3	49.04489952	2126.822568	25.4519866	1084.988935	2477.820251	10916.53274	28443.35609	424.906099	137.1864742	0.516007441	4.146826258	4.837570887	75.0510022	8.082380681	81.70343605	0.256860901	0.215988753
16	C	2	2014	full	SO4	X	B3	60.20141653	1485.96894	20.63969607	8763.820986	3290.447264	13154.66905	10167.79284	54.90968908	110.1343955	0.083078174	2.020179381	26.13053555	52.98221733	24.72706775	20.93646944	0.243496489	0.017035155
16	C	2	2014	full	SO4	Y	B3	42.19836865	2263.219189	24.12281829	3085.879145	2864.725577	11500.32783	12379.52059	109.7483794	82.93103403	0.163887486	3.000584083	7.872650971	111.3458721	9.397006893	39.67902085	0.25695108	0.026529485
16	C	2	2014	full	SO4	Z	B3	67.49305938	2373.093799	52.6498522	1577.294782	3086.859333	8368.327528	26912.42205	325.7992254	148.3392352	0.36193092	3.669339784	7.039638626	114.699494	4.859981437	59.09470002	0.242613429	0.037704599
16	C	3	2014	full	SO4	X	B3	34.44526876	2161.840661	22.5542025	8834.525745	3615.948661	19749.92379	8628.949472	84.2888115	105.373781	0.11156397	2.282334391	21.96557673	66.10754339	NA	16.73793536	0.275739339	0.016801329
16	C	4	2014	full	SO4	X	B3	79.59752057	2154.249435	19.76791784	9168.531948	3590.894008	17718.05766	9715.030219	63.1561031	78.79917152	0.094578413	1.732307588	16.87335878	60.4416246	NA	21.63784236	0.262578969	0.036189456
16	C	4	2014	full	SO4	Y	B3	34.66713793	2002.475799	19.31946447	3101.899313	2945.640282	8293.000034	11099.34886	98.72100202	88.97919143	0.126600548	4.082496211	7.044661516	291.748056	4.917533822	25.02259378	0.225589526	0.116016124
16	D	1	2014	full	3309C	Y	B3	23.7055903	1828.025457	13.55317539	1582.758422	2328.547169	9250.67732	6828.831564	70.93230136	NA	0.276947918	5.087051319	NA	NA	5.43466105	11.5129222	0.476597276	0.134522966
16	D	2	2014	full	3309C	X	B3	100.656436	2365.389344	27.57942708	12313.76664	4555.869527	17324.06422	11371.0678	58.05042895	126.4195663	0.045051532	1.166691401	18.50249962	96.65542585	32.97370402	15.55501144	0.273994852	0.207482955
16	D	2	2014	full	3309C	Z	B3	23.8846183	1745.94422	21.32484484	2891.750386	3342.647284	9754.296672	14057.91886	153.7477493	91.6537247	0.047446249	1.161685523	4.939980378	63.74947808	5.51820314	36.77230723	0.223685122	0.110540971
16	D	3	2014	full	3309C	X	B3	42.45173584	2572.991958	29.259401	3952.651202	2608.190331	14528.93976	7931.846621	54.68811119	261.838313	0.081233927	0.864467535	NA	345.5115254	25.96313503	7.170739648	0.187546586	0.084190321
16	D	3	2014	full	3309C	Y	B3	27.06632741	1750.744056	29.27030293	2490.704802	2400.660396	14634.62096	5140.350404	72.05740695	NA	0.186070232	3.55980843	NA	NA	7.814050993	7.817592742	0.358932159	0.043595628
16	D	3	2014	full	3309C	Z	B3	48.96002543	2451.196098	24.15483719	1843.548223	3222.749941	8669.486316	21261.8593	236.5999618	145.1894479	0.130330291	1.375494125	7.462529264	65.74856585	5.162906724	43.17107233	0.212018275	0.09917028
16	D	4	2014	full	3309C	X	B3	97.7849676	1846.471494	22.22814894	7134.758763	2881.009863	14432.95252	7310.915186	82.50575174	NA	0.290164447	3.8842076	NA	NA	23.82716835	16.54409126	0.6560947	0.035752955
16	D	4	2014	full	3309C	Y	B3	29.03947318	3190.953012	21.70708251	2231.183267	3115.056126	9151.496642	10334.25489	89.16223889	88.04196634	0.160174405	1.873760404	9.193667928	151.2510317	6.144245338	16.76996229	0.16963603	0.03424039
16	D	4	2014	full	3309C	Z	B3	25.42217116	2392.966116	16.22055389	4747.698966	3168.825235	12566.56399	10511.71499	149.9704572	102.3572557	0.275363108	1.508723719	56.38088479	92.60849279	18.30589599	26.06760282	0.157816541	0.036404689
16	E	1	2014	full	OWN	X	B6	389.0700231	2212.81162	15.39889973	5608.048595	3362.807989	13628.57506	8084.741829	38.49781729	87.46750531	0.13089669	1.008581621	18.51782986	44.38070778	18.3986442	18.06352644	0.180937349	0.02174465
16	E	1	2014	full	OWN	Y	B6	19.44760122	2750.831511	34.79000624	1408.624927	3125.808428	8461.179104	12152.54218	74.2499862	117.0191858	0.13283685	1.828111216	9.556637202	47.92207397	4.412851774	28.62189174	0.202236264	0.02047477
16	E	1	2014	full	OWN	Z	B6	49.85864998	3991.225145	37.23071259	744.2217654	2438.909919	7823.39373	16346.80653	206.7032524	88.40954997	0.228512235	2.424409244	6.265805503	91.31552789	4.318501991	52.29276549	0.259039698	0.064717229
16	E	2	2014	full	OWN	X	B6	106.4934799	1791.016054	4.220659492	5483.067756	3067.987439	12475.97152	6401.122288	33.41984404	45.14416343	0.072628557	0.735908879	10.81794641	32.25382463	14.98745544	12.76102471	0.175504279	0.019516618
16	E	2	2014	full	OWN	Y	B6	47.6251949	1763.663451	11.88729731	745.1529176	2567.937007	5280.774681	10194.61707	58.63023178	58.96424196	0.088018596	0.872209486	5.424522736	49.35317458	3.016341534	20.34211679	0.146602178	0.048544802
16	E	2	2014	full	OWN	Z	B6	21.07601424	3252.882883	11.07117117	910.4719705	3463.616772	5263.557449	19668.54532	165.589074	77.99075794	0.122932148	1.174721005	8.316049301	48.13396397	4.133439993	39.80125684	0.231863833	0.03054044
16	E	3	2014	full	OWN	X	B6	104.6022635	1206.097197	4.560088617	4672.003786	2551.793403	8272.884996	7121.288371	33.30073685	51.43900145	0.075643938	0.726271424	12.10766735	32.01145141	9.468595813	14.02772556	0.139184978	0.025800061
16	E	3	2014	full	OWN	Y	B6	31.68224682	2104.839235	12.37272527	1603.520395	2425.920017	5076.839703	9757.464864	53.59965318	60.95959609	0.073912307	0.699603605	5.520155944	31.1086626	3.173197253	20.17756133	0.118417667	0.021677053
16	E	3	2014	full	OWN	Z	B6	55.22958573	964.1965739	11.43722724	1742.440572	1360.806593	6031.158392	5586.625905	87.19133891	47.14131857	0.048682917	0.43253763	26.48032397	53.58531182	3.541150437	10.17172044	0.070316617	NA
16	E	4	2014	full	OWN	X	B6	251.5739621	2111.427941	15.40967714	4288.520884	3240.104035	12975.85616	10605.07052	48.84108835	66.81520155	0.078150017	0.709539273	15.62220234	55.27353361	14.61345199	23.78523566	0.170646407	0.221413009
16	E	4	2014	full	OWN	Y	B6	80.35743723	2584.845539	29.02640899	485.1296342	2937.630849	6121.881719	19742.98276	172.494266	186.0529215	0.134150499	1.096202073	62.79578101	137.2786037	3.033148068	46.94344758	0.148292554	0.195004837
